更新日期,#genre#
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$IPV4•线路3
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$IPV4•线路4
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8$IPV4•线路5
宁夏卫视,http://219.157.60.114:7001/rtp/225.1.4.43:1072$IPV4•线路6
宁夏卫视,http://111.43.126.240:9003/hls/67/index.m3u8$IPV4•线路7
宁夏卫视,http://ygbh.site/php/bfgd.php?id=118$IPV4•线路8
宁夏卫视,http://sh.lnott.top:880/dx53.m3u8$IPV4•线路9
宁夏卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/nxws.flv$IPV4•线路10
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8$IPV4•线路11
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8$IPV4•线路1
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8$IPV4•线路2
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$IPV4•线路3
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$IPV4•线路4
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8$IPV4•线路5
青海卫视,http://219.157.60.114:7001/rtp/225.1.4.44:1073$IPV4•线路6
青海卫视,http://111.43.126.240:9003/hls/59/index.m3u8$IPV4•线路7
青海卫视,http://ygbh.site/php/bfgd.php?id=111$IPV4•线路8
青海卫视,http://sh.lnott.top:880/dx54.m3u8$IPV4•线路9
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8$IPV4•线路10
青海卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/qhws.flv$IPV4•线路11
青海卫视,http://php.cqshushu.ggff.net/jzb.php?id=qhws&公众号【医工学习日志】$IPV4•线路12
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86$IPV4•线路13
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$IPV4•线路1
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$IPV4•线路2
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8$IPV4•线路3
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$IPV4•线路4
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8$IPV4•线路5
天津卫视,http://123.130.84.106:8154/tsfile/live/0135_1.m3u8$IPV4•线路6
天津卫视,http://219.157.60.114:7001/rtp/225.1.4.86:1115$IPV4•线路7
天津卫视,http://ygbh.site/php/bfgd.php?id=084$IPV4•线路8
天津卫视,http://sh.lnott.top:880/dx30.m3u8$IPV4•线路9
天津卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.68:10048$IPV4•线路10
天津卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/tjws.flv$IPV4•线路11
天津卫视,http://php.cqshushu.ggff.net/jzb.php?id=tjws&公众号【医工学习日志】$IPV4•线路12
天津卫视,http://111.43.126.240:9003/hls/46/index.m3u8$IPV4•线路13
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$IPV4•线路1
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路2
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$IPV4•线路3
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$IPV4•线路4
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$IPV4•线路5
海南卫视,http://219.157.60.114:7001/rtp/225.1.4.195:1310$IPV4•线路6
海南卫视,http://ygbh.site/php/bfgd.php?id=473$IPV4•线路7
海南卫视,http://sh.lnott.top:880/dx58.m3u8$IPV4•线路8
海南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/hinws.flv$IPV4•线路9
海南卫视,http://php.cqshushu.ggff.net/jzb.php?id=hainws&公众号【医工学习日志】$IPV4•线路10
海南卫视,http://111.43.126.240:9003/hls/53/index.m3u8$IPV4•线路11
海南卫视,https://iptv.catvod.com/live.php?id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86$IPV4•线路12
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8$IPV4•线路1
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$IPV4•线路2
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$IPV4•线路3
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$IPV4•线路4
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8$IPV4•线路5
新疆卫视,http://219.157.60.114:7001/rtp/225.1.4.47:1076$IPV4•线路6
新疆卫视,http://111.43.126.240:9003/hls/64/index.m3u8$IPV4•线路7
新疆卫视,http://ygbh.site/php/bfgd.php?id=150$IPV4•线路8
新疆卫视,http://sh.lnott.top:880/dx55.m3u8$IPV4•线路9
新疆卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xjws.flv$IPV4•线路10
新疆卫视,http://php.cqshushu.ggff.net/jzb.php?id=xjws&公众号【医工学习日志】$IPV4•线路11
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8$IPV4•线路1
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8$IPV4•线路2
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$IPV4•线路3
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$IPV4•线路4
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8$IPV4•线路5
云南卫视,http://219.157.60.114:7001/rtp/225.1.4.152:1307$IPV4•线路6
云南卫视,http://111.43.126.240:9003/hls/60/index.m3u8$IPV4•线路7
云南卫视,http://ygbh.site/php/bfgd.php?id=482$IPV4•线路8
云南卫视,http://ygbh.site/php/bfgd.php?id=115$IPV4•线路9
云南卫视,http://sh.lnott.top:880/dx49.m3u8$IPV4•线路10
云南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ynws.flv$IPV4•线路11
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8$IPV4•线路1
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$IPV4•线路2
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$IPV4•线路3
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路4
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$IPV4•线路5
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$IPV4•线路6
西藏卫视,http://111.43.126.240:9003/hls/58/index.m3u8$IPV4•线路7
西藏卫视,http://ygbh.site/php/bfgd.php?id=121$IPV4•线路8
西藏卫视,http://sh.lnott.top:880/dx57.m3u8$IPV4•线路9
西藏卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xzws.flv$IPV4•线路10
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路1
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$IPV4•线路2
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路3
海峡卫视,http://r.jdshipin.com/WtYt3$IPV4•线路4
海峡卫视,http://goo.bkpcp.top/mg/hxws$IPV4•线路5
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路1
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$IPV4•线路2
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$IPV4•线路3
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4•线路5
兵团卫视,http://111.43.126.240:9003/hls/66/index.m3u8$IPV4•线路6
兵团卫视,http://ygbh.site/php/bfgd.php?id=124$IPV4•线路7
兵团卫视,http://sh.lnott.top:880/dx59.m3u8$IPV4•线路8
兵团卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/btws.flv$IPV4•线路9
兵团卫视,https://iptv.catvod.com/live.php?id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86$IPV4•线路10
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8$IPV4•线路1
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$IPV4•线路2
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路3
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd$IPV4•线路4
安多卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/adws.flv$IPV4•线路5
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8$IPV4•线路6
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8$IPV4•线路1
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8$IPV4•线路2
康巴卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/kbws.flv$IPV4•线路3
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路1
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$IPV4•线路2
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8$IPV4•线路3
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8$IPV4•线路4
农林卫视,http://ygbh.site/php/bfgd.php?id=122$IPV4•线路5
农林卫视,http://sh.lnott.top:880/dx60.m3u8$IPV4•线路6
农林卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/nlws.flv$IPV4•线路7
农林卫视,https://iptv.catvod.com/live.php?id=%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86$IPV4•线路8
三沙卫视,http://219.157.60.114:7001/rtp/225.1.4.234:1280$IPV4•线路1
三沙卫视,http://sunny2017.forver.one:4022/udp/239.21.2.9:5002$IPV4•线路2
三沙卫视,https://iptv.catvod.com/live.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86$IPV4•线路3
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路1
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$IPV4•线路2
延边卫视,http://live.ybtvyun.com/video/s10006-d48b8590849c/index.m3u8$IPV4•线路3
延边卫视,http://111.43.126.240:9003/hls/65/index.m3u8$IPV4•线路4
延边卫视,http://ygbh.site/php/bfgd.php?id=117$IPV4•线路5
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild$IPV4•线路6
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$IPV4•线路7
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路8
延边卫视,$IPV4•线路9
延边卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ybws.flv$IPV4•线路10
山东齐鲁卫视,http://1.94.31.214/php/sdtv.php?id=sdql$IPV4
🍓┃湾区频道,#genre#
翡翠台,http://ali.hlspull.yximgs.com:80/live/5bcf75a5e2b0610a5abc7d8e448d63b7.flv$IPV4•线路1
翡翠台,http://ali.hlspull.yximgs.com/live/c296dd04c2b0d30b4c997dba5f39db49.flv$IPV4•线路2
翡翠台,http://ali.hlspull.yximgs.com/live/awei_jade.flv$IPV4•线路3
翡翠台,https://live.tvfix.org/live/jade/index.m3u8$IPV4•线路4
翡翠台,https://live.tvfix.org/live/jade/3/v700000/index.m3u8$IPV4•线路5
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2$IPV4•线路6
凤凰中文,http://ali.hlspull.yximgs.com/live/167_fhzw.flv$IPV4•线路1
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8$IPV4•线路2
凤凰中文,https://live.tvfix.org/live/fhzw/1/v4000000/index.m3u8$IPV4•线路3
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8$IPV4•线路4
凤凰资讯,http://ali.hlspull.yximgs.com/live/167_fhzx.flv$IPV4•线路1
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv$IPV4•线路2
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8$IPV4•线路3
凤凰资讯,https://live.tvfix.org/live/fwzx/index.m3u8$IPV4•线路4
凤凰资讯,https://live.tvfix.org/live/fhzx/index.m3u8$IPV4•线路5
PopC,https://live.tvfix.org/live/popc/index.m3u8$IPV4
J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2$IPV4
明珠台,https://live.tvfix.org/live/pearl/index.m3u8$IPV4•线路1
明珠台,https://live.tvfix.org/live/pearl/1/v4000000/index.m3u8$IPV4•线路2
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111$IPV4•线路3
无线明珠,http://beishan008.asuscomm.com:8890/bysid/2.m3u8$IPV4
娱乐新闻台,https://live.tvfix.org/live/enews/index.m3u8$IPV4
无线新闻台,http://ali.hlspull.yximgs.com/live/awei_wxxw.flv$IPV4•线路1
无线新闻台,http://ali.hlspull.yximgs.com/live/224e21608039bff2b347f81594644134.flv$IPV4•线路2
无线新闻台,https://live.tvfix.org/live/inews/index.m3u8$IPV4•线路3
有线新闻,http://222.125.207.8:2095/bysid/78$IPV4•线路1
有线新闻,http://feng163.com:8003/bysid/78.m3u8$IPV4•线路2
有线新闻,http://beishan008.asuscomm.com:8891/bysid/78.m3u8$IPV4•线路3
TVBS新闻,http://adsl03.ccj.gohome.link:55556/rtp/239.3.1.159:8000$IPV4
TVBS欢乐,https://live.tvfix.org/live/tvbs/index.m3u8$IPV4
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$IPV4
now新闻,http://ali.hlspull.yximgs.com/live/c668f218296a23df5fdabf7229f58fd5.flv$IPV4
ROCK Action,https://live.tvfix.org/live/rockac/index.m3u8$IPV4
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe$IPV4
千禧经典台,https://iptv.catvod.com/live.php?id=%E9%87%8D%E6%B8%A9%E7%BB%8F%E5%85%B8%E5%8F%B0$IPV4
AMC電影台,http://61.221.215.25:8800/hls/43/index.m3u8$IPV4
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8$IPV4•线路1
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya$IPV4•线路2
美亚电影粤,http://ali.hlspull.yximgs.com/live/awei_mydy.flv$IPV4•线路1
美亚电影粤,http://ali.hlspull.yximgs.com/live/fc5661e5a3d72894ef676899b5bdb7ef.flv$IPV4•线路2
美亚电影粤,http://ali.hlspull.yximgs.com/live/19962abc73c9b0365bea8a2c60b43ae8.flv$IPV4•线路3
美亚电影粤,https://live.tvfix.org/live/mydy/1/v4000000/index.m3u8$IPV4•线路4
美亚电影国,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn$IPV4•线路1
美亚电影国,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn$IPV4•线路2
美亚电影国,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn$IPV4•线路3
美亚电影国,https://cdn9.163189.xyz/smt1.1.php?id=meiyamovie_twn$IPV4•线路4
HOYTV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv$IPV4
TVB Plus,https://live.tvfix.org/live/tvbplus/index.m3u8$IPV4
天映频道粤,http://php.jdshipin.com:8880/smt.php?id=Celestial$IPV4•线路1
天映频道粤,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial$IPV4•线路2
天映频道粤,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial$IPV4•线路3
天映频道粤,https://cdn9.163189.xyz/smt1.1.php?id=Celestial$IPV4•线路4
三立台湾,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8$IPV4
三立新闻,http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud$IPV4•线路1
三立新闻,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud$IPV4•线路2
三立新闻,http://ls.qingting.fm/live/4885.m3u8$IPV4•线路3
三立新闻,https://ls.qingting.fm/live/5022100/64k.m3u8$IPV4•线路4
东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv$IPV4
东森超视,http://ali.hlspull.yximgs.com/live/awei_dscs.flv$IPV4•线路1
东森超视,rtmp://f13h.mine.nu/sat/tv331$IPV4•线路2
东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48$IPV4
Now星影台,http://ali.hlspull.yximgs.com/live/xiangjiaogef31fdg31g1gdg.flv$IPV4
靖天资讯,P2p://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts$IPV4
靖天電影台,https://aktv.top/AKTV/live/aktv/null6/AKTV.m3u8$IPV4
SUPER Kids Channel,https://live.tvfix.org/live/kid/index.m3u8$IPV4
AXN电影台,http://tl.061833.xyz/tl/axn$IPV4
RTHK 31,http://beishan008.asuscomm.com:8892/bysid/31.m3u8$IPV4
RTHK 32,http://beishan008.asuscomm.com:8892/bysid/32.m3u8$IPV4
RTHK 33,http://beishan008.asuscomm.com:8892/bysid/33.m3u8$IPV4
RTHK 34,http://beishan008.asuscomm.com:8892/bysid/34.m3u8$IPV4
中天亞洲台,https://aktv.top/AKTV/live/aktv/null12/AKTV.m3u8$IPV4
中天新聞台,http://ali.hlspull.yximgs.com/live/167_ztxw.flv$IPV4•线路1
中天新聞台,http://ali.hlspull.yximgs.com/live/167ztxw2.flv$IPV4•线路2
中天新聞台,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8$IPV4•线路3
東森电影国,http://cfss.cc/cdn/hy/21059581.m3u8$IPV4•线路1
東森电影国,http://www.douzhicloud.site:35455/huya/21059581$IPV4•线路2
日本全天新聞,https://n24-cdn-live.ntv.co.jp:443/ch01/high.m3u8$IPV4•线路1
日本全天新聞,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8$IPV4•线路2
爆谷台,http://ali.hlspull.yximgs.com/live/xiangjiaoge1116163133.flv$IPV4
凤凰香港,http://ali.hlspull.yximgs.com/live/65b743590f6ead5c527ed74a456b6de7.flv$IPV4•线路1
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8$IPV4•线路2
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv$IPV4•线路3
凤凰香港,https://live.tvfix.org/live/fwxg/index.m3u8$IPV4•线路4
凤凰香港,https://live.tvfix.org/live/fwxg/2/v4000000/index.m3u8$IPV4•线路5
凤凰香港,https://live.tvfix.org/live/fhxg/index.m3u8$IPV4•线路6
凤凰卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.31:7523$IPV4•线路1
凤凰卫视,http://119.32.12.17:2901/udp/225.1.101.31:7523$IPV4•线路2
凤凰卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111$IPV4•线路3
凤凰卫视,http://119.32.12.17:2901/udp/224.1.100.3:11111$IPV4•线路4
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4
无线新闻,https://live.tvfix.org/live/inews/3/v4000000/index.m3u8$IPV4•线路1
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn$IPV4•线路2
纬来体育,http://211.72.65.236:8585/.m3u8$IPV4•线路1
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721$IPV4•线路2
纬来体育,rtmp://f13h.mine.nu/sat/tv721$IPV4•线路3
纬来体育,http://125.227.210.55:8155/VideoInput/play.ts$IPV4•线路4
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$IPV4•线路5
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$IPV4
🍉┃咪咕频道,#genre#
CCTV-01咪咕,http://go.bkpcp.top/mg/cctv1$IPV4•线路1
CCTV-01咪咕,http://j.s.bkpcp.top/jj/cctv1$IPV4•线路2
CCTV-01咪咕,http://t.061899.xyz/tl/tl.php?id=cctv1$IPV4•线路3
CCTV-02咪咕,http://go.bkpcp.top/mg/cctv2$IPV4•线路1
CCTV-02咪咕,http://j.s.bkpcp.top/jj/cctv2$IPV4•线路2
CCTV-02咪咕,http://t.061899.xyz/tl/tl.php?id=cctv2$IPV4•线路3
CCTV-03咪咕,http://go.bkpcp.top/mg/cctv3$IPV4•线路1
CCTV-03咪咕,http://j.s.bkpcp.top/jj/cctv3$IPV4•线路2
CCTV-03咪咕,http://t.061899.xyz/tl/tl.php?id=cctv3$IPV4•线路3
CCTV-04咪咕,http://go.bkpcp.top/mg/cctv4$IPV4•线路1
CCTV-04咪咕,http://j.s.bkpcp.top/jj/cctv4$IPV4•线路2
CCTV-04咪咕,http://t.061899.xyz/tl/tl.php?id=cctv4$IPV4•线路3
CCTV-05咪咕,http://go.bkpcp.top/mg/cctv5$IPV4•线路1
CCTV-05咪咕,http://j.s.bkpcp.top/jj/cctv5$IPV4•线路2
CCTV-05咪咕,http://t.061899.xyz/tl/tl.php?id=cctv5$IPV4•线路3
CCTV-06咪咕,http://go.bkpcp.top/mg/cctv6$IPV4•线路1
CCTV-06咪咕,http://j.s.bkpcp.top/jj/cctv6$IPV4•线路2
CCTV-06咪咕,http://t.061899.xyz/tl/tl.php?id=cctv6$IPV4•线路3
CCTV-07咪咕,http://go.bkpcp.top/mg/cctv7$IPV4•线路1
CCTV-07咪咕,http://j.s.bkpcp.top/jj/cctv7$IPV4•线路2
CCTV-07咪咕,http://t.061899.xyz/tl/tl.php?id=cctv7$IPV4•线路3
CCTV-08咪咕,http://go.bkpcp.top/mg/cctv8$IPV4•线路1
CCTV-08咪咕,http://j.s.bkpcp.top/jj/cctv8$IPV4•线路2
CCTV-08咪咕,http://t.061899.xyz/tl/tl.php?id=cctv8$IPV4•线路3
CCTV-09咪咕,http://go.bkpcp.top/mg/cctv9$IPV4•线路1
CCTV-09咪咕,http://j.s.bkpcp.top/jj/cctv9$IPV4•线路2
CCTV-09咪咕,http://t.061899.xyz/tl/tl.php?id=cctv9$IPV4•线路3
CCTV-10咪咕,http://go.bkpcp.top/mg/cctv10$IPV4•线路1
CCTV-10咪咕,http://j.s.bkpcp.top/jj/cctv10$IPV4•线路2
CCTV-10咪咕,http://t.061899.xyz/tl/tl.php?id=cctv10$IPV4•线路3
CCTV-11咪咕,http://go.bkpcp.top/mg/cctv11$IPV4•线路1
CCTV-11咪咕,http://j.s.bkpcp.top/jj/cctv11$IPV4•线路2
CCTV-11咪咕,http://t.061899.xyz/tl/tl.php?id=cctv11$IPV4•线路3
CCTV-12咪咕,http://go.bkpcp.top/mg/cctv12$IPV4•线路1
CCTV-12咪咕,http://j.s.bkpcp.top/jj/cctv12$IPV4•线路2
CCTV-12咪咕,http://t.061899.xyz/tl/tl.php?id=cctv12$IPV4•线路3
CCTV-13咪咕,http://go.bkpcp.top/mg/cctv13$IPV4•线路1
CCTV-13咪咕,http://j.s.bkpcp.top/jj/cctv13$IPV4•线路2
CCTV-13咪咕,http://t.061899.xyz/tl/tl.php?id=cctv13$IPV4•线路3
CCTV-14咪咕,http://go.bkpcp.top/mg/cctv14$IPV4•线路1
CCTV-14咪咕,http://j.s.bkpcp.top/jj/cctv14$IPV4•线路2
CCTV-14咪咕,http://t.061899.xyz/tl/tl.php?id=cctv14$IPV4•线路3
CCTV-15咪咕,http://go.bkpcp.top/mg/cctv15$IPV4•线路1
CCTV-15咪咕,http://j.s.bkpcp.top/jj/cctv15$IPV4•线路2
CCTV-15咪咕,http://t.061899.xyz/tl/tl.php?id=cctv15$IPV4•线路3
CCTV-16咪咕,http://go.bkpcp.top/mg/cctv16$IPV4•线路1
CCTV-16咪咕,http://j.s.bkpcp.top/jj/cctv16$IPV4•线路2
CCTV-16咪咕,http://t.061899.xyz/tl/tl.php?id=cctv16$IPV4•线路3
CCTV-17咪咕,http://go.bkpcp.top/mg/cctv17$IPV4•线路1
CCTV-17咪咕,http://j.s.bkpcp.top/jj/cctv17$IPV4•线路2
CCTV-17咪咕,http://t.061899.xyz/tl/tl.php?id=cctv17$IPV4•线路3
CCTV4欧洲咪咕,http://z.b.bkpcp.top/m.php?id=cctv4o$IPV4•线路1
CCTV4欧洲咪咕,http://php.cqshushu.ggff.net/jzb.php?id=cctv4o&公众号【医工学习日志】$IPV4•线路2
CCTV4美洲咪咕,http://z.b.bkpcp.top/m.php?id=cctv4m$IPV4•线路1
CCTV4美洲咪咕,http://php.cqshushu.ggff.net/jzb.php?id=cctv4m&公众号【医工学习日志】$IPV4•线路2
CCTV-5+咪咕,http://go.bkpcp.top/mg/cctv5p$IPV4•线路1
CCTV-5+咪咕,http://j.s.bkpcp.top/jj/cctv5p$IPV4•线路2
CCTV-5+咪咕,http://t.061899.xyz/tl/tl.php?id=cctv5p$IPV4•线路3
CGT西语咪咕,http://go.bkpcp.top/mg/cgtne$IPV4•线路1
CGT西语咪咕,http://j.s.bkpcp.top/jj/cgtne$IPV4•线路2
CGT阿语咪咕,http://go.bkpcp.top/mg/cgtna$IPV4•线路1
CGT阿语咪咕,http://j.s.bkpcp.top/jj/cgtna$IPV4•线路2
CGT法语咪咕,http://go.bkpcp.top/mg/cgtnf$IPV4•线路1
CGT法语咪咕,http://j.s.bkpcp.top/jj/cgtnf$IPV4•线路2
家庭影院咪咕,http://ygbh.site/php/bfgd.php?id=289$IPV4
动作电影咪咕,http://111.43.126.240:9003/hls/75/index.m3u8$IPV4•线路1
动作电影咪咕,https://mursor.ottiptv.cc/yy/1382736809$IPV4•线路2
动作电影咪咕,https://mursor.ottiptv.cc/yy/1382736823$IPV4•线路3
东方卫视咪咕,http://go.bkpcp.top/mg/dfws$IPV4•线路1
东方卫视咪咕,http://j.s.bkpcp.top/jj/dfws$IPV4•线路2
东方卫视咪咕,http://t.061899.xyz/tl/tl.php?id=dfws$IPV4•线路3
江苏卫视咪咕,http://go.bkpcp.top/mg/jsws$IPV4•线路1
江苏卫视咪咕,http://j.s.bkpcp.top/jj/jsws$IPV4•线路2
江苏卫视咪咕,http://t.061899.xyz/tl/tl.php?id=jsws$IPV4•线路3
陕西卫视咪咕,http://go.bkpcp.top/mg/sxws$IPV4•线路1
陕西卫视咪咕,http://j.s.bkpcp.top/jj/sxws$IPV4•线路2
陕西卫视咪咕,http://t.061899.xyz/tl/tl.php?id=sxws$IPV4•线路3
湖北卫视咪咕,http://go.bkpcp.top/mg/hubws$IPV4•线路1
湖北卫视咪咕,http://j.s.bkpcp.top/jj/hubws$IPV4•线路2
湖北卫视咪咕,http://t.061899.xyz/tl/tl.php?id=hubws$IPV4•线路3
江西卫视咪咕,http://go.bkpcp.top/mg/jxws$IPV4•线路1
江西卫视咪咕,http://j.s.bkpcp.top/jj/jxws$IPV4•线路2
江西卫视咪咕,http://t.061899.xyz/tl/tl.php?id=jxws$IPV4•线路3
海南卫视咪咕,http://go.bkpcp.top/mg/hinws$IPV4•线路1
海南卫视咪咕,http://j.s.bkpcp.top/jj/hinws$IPV4•线路2
海南卫视咪咕,http://t.061899.xyz/tl/tl.php?id=hinws$IPV4•线路3
🐟┃少儿频道,#genre#
黑莓动画,http://111.43.126.240:9003/hls/100/index.m3u8$IPV4
卡酷少儿,http://111.43.126.240:9003/hls/71/index.m3u8$IPV4•线路1
卡酷少儿,http://www.hiliu.myds.me:8088/rtp/239.69.1.193:10800$IPV4•线路2
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8$IPV4•线路3
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8$IPV4•线路4
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8$IPV4•线路1
